symbol,date,open,high,low,close,close_unadjusted,volume,is_roll_date
GC,2024-09-09,2933.9,2947.3,2933.9,2946.8,2504.2,11,0
GC,2024-09-11,2968.4,2968.4,2944.9,2953.2,2510.6,62,0
GC,2024-09-12,2971.7,2999.6,2966.0,2999.6,2557.0,37,0
GC,2024-09-13,3011.4,3024.4,3007.6,3022.3,2579.7,17,0
GC,2024-09-17,3023.8,3024.4,3017.6,3017.6,2575.0,8,0
GC,2024-09-18,2991.8,2996.7,2991.8,2996.7,2554.1,3,0
GC,2024-09-19,3008.6,3030.6,3008.6,3030.6,2588.0,13,0
GC,2024-09-20,3033.0,3064.4,3033.0,3064.4,2621.8,10,0
GC,2024-09-24,3079.4,3104.9,3068.1,3104.9,2662.3,19,0
GC,2024-09-25,3098.9,3106.8,3091.9,3102.3,2659.7,49,0
GC,2024-09-26,3104.9,3104.9,3103.4,3104.3,2661.7,4,0
GC,2024-09-27,3109.8,3114.7,3084.3,3092.5,2649.9,1562,0
GC,2024-09-29,3103.5,3103.5,3101.2,3101.2,2658.6,3,0
GC,2024-09-30,3104.1,3104.7,3065.8,3074.0,2631.4,439,0
GC,2024-10-01,3079.2,3113.5,3079.2,3100.5,2657.9,88,0
GC,2024-10-02,3093.2,3099.8,3082.6,3082.6,2640.0,19,0
GC,2024-10-03,3085.4,3092.7,3082.6,3092.7,2650.1,7,0
GC,2024-10-04,3098.6,3109.6,3081.6,3089.7,2647.1,20,0
GC,2024-10-06,3091.3,3091.3,3091.3,3091.3,2648.7,1,0
GC,2024-10-07,3091.5,3100.0,3081.6,3085.5,2642.9,25,0
GC,2024-10-08,3081.6,3081.6,3051.9,3056.8,2614.2,26,0
GC,2024-10-09,3045.6,3050.3,3045.6,3050.3,2607.7,4,0
GC,2024-10-10,3045.1,3070.9,3045.1,3070.9,2628.3,4,0
GC,2024-10-11,3080.9,3100.7,3080.8,3097.6,2655.0,10,0
GC,2024-10-13,3097.6,3097.6,3097.6,3097.6,2655.0,5,0
GC,2024-10-14,3097.9,3097.9,3097.9,3097.9,2655.3,2,0
GC,2024-10-17,3120.0,3134.3,3119.8,3133.5,2690.9,15,0
GC,2024-10-18,3162.2,3162.2,3162.2,3162.2,2719.6,1,0
GC,2024-10-20,3164.5,3166.7,3164.5,3166.7,2724.1,2,0
GC,2024-10-21,3170.6,3181.0,3162.1,3162.1,2719.5,12,0
GC,2024-10-22,3174.3,3188.6,3171.2,3188.6,2746.0,65,0
GC,2024-10-23,3185.1,3185.1,3156.8,3156.8,2714.2,6,0
GC,2024-10-24,3171.6,3178.7,3171.6,3178.7,2736.1,2,0
GC,2024-10-25,3168.1,3185.0,3168.1,3185.0,2742.4,19,0
GC,2024-10-27,3178.7,3178.7,3178.7,3178.7,2736.1,1,0
GC,2024-10-28,3172.1,3184.1,3172.1,3182.8,2740.2,18,0
GC,2024-10-30,3220.2,3231.6,3220.0,3231.1,2788.5,77,0
GC,2024-10-31,3230.0,3230.1,3176.1,3189.9,2747.3,24,0
GC,2024-11-01,3188.1,3198.6,3176.8,3177.8,2735.2,36,0
