symbol,date,open,high,low,close,close_unadjusted,volume,is_roll_date
6E,2019-05-29,1.1356,1.136,1.1312,1.1322,1.1152,169816,0
6E,2019-05-30,1.1321,1.1328,1.1301,1.1314,1.1143,121115,0
6E,2019-05-31,1.1314,1.1364,1.1309,1.1353,1.1183,225814,0
6E,2019-06-02,1.1351,1.1358,1.135,1.1357,1.1186,3612,0
6E,2019-06-03,1.1357,1.1446,1.1344,1.1428,1.1258,223575,0
6E,2019-06-04,1.1428,1.146,1.1408,1.1435,1.1265,235427,0
6E,2019-06-05,1.1435,1.1488,1.1401,1.1407,1.1237,241697,0
6E,2019-06-06,1.1407,1.1488,1.1378,1.1453,1.1283,273965,0
6E,2019-06-07,1.1453,1.1525,1.1429,1.1512,1.1342,232011,0
6E,2019-06-09,1.1505,1.151,1.1491,1.1496,1.1326,4865,0
6E,2019-06-10,1.1496,1.1502,1.1467,1.1494,1.1324,128829,0
6E,2019-06-11,1.1494,1.1513,1.1477,1.1505,1.1335,152670,0
6E,2019-06-12,1.1504,1.1518,1.1457,1.1465,1.1295,161516,0
6E,2019-06-13,1.1465,1.1476,1.1441,1.1451,1.1281,101651,0
6E,2019-06-14,1.1451,1.146,1.1374,1.1383,1.1213,26739,0
6E,2019-06-16,1.1383,1.1386,1.1382,1.1386,1.1216,46,0
6E,2019-06-17,1.1387,1.1418,1.1375,1.1407,1.1237,2563,0
6E,2019-06-18,1.1422,1.1438,1.1378,1.139,1.122,587,0
6E,2019-06-19,1.1393,1.1444,1.1384,1.1429,1.1259,366,0
6E,2019-06-20,1.143,1.1508,1.143,1.1486,1.1316,646,0
6E,2019-06-21,1.1489,1.1568,1.1478,1.1562,1.1392,535,0
6E,2019-06-23,1.1565,1.1567,1.1565,1.1567,1.1397,4,0
6E,2019-06-24,1.1573,1.1591,1.1563,1.1588,1.1418,404,0
6E,2019-06-25,1.1599,1.1601,1.1536,1.1557,1.1386,554,0
6E,2019-06-26,1.1546,1.1579,1.1539,1.1555,1.1384,393,0
6E,2019-06-27,1.1556,1.1563,1.1536,1.1553,1.1383,479,0
6E,2019-06-28,1.1549,1.1575,1.1538,1.1557,1.1387,612,0
6E,2019-07-01,1.1536,1.1539,1.1466,1.147,1.13,653,0
