symbol,date,open,high,low,close,volume
GC,2012-07-18,1581.2,1583.7,1569.9,1573.8,30
GC,2012-07-19,1580.0,1586.9,1578.4,1580.4,60
GC,2012-07-20,1583.9,1584.4,1576.1,1584.3,5
GC,2012-07-23,1571.7,1572.0,1569.8,1572.0,4
GC,2012-07-24,1574.0,1581.9,1574.0,1575.0,9
GC,2012-07-25,1583.7,1603.9,1580.5,1602.5,12
GC,2012-07-26,1611.9,1614.9,1611.8,1614.2,7
GC,2012-07-27,1613.4,1618.5,1613.4,1617.2,62
GC,2012-07-29,1622.9,1625.8,1620.0,1622.1,521
GC,2012-07-30,1622.2,1624.1,1613.1,1620.7,48387
GC,2012-07-31,1620.2,1627.5,1610.0,1612.5,5696
GC,2012-08-01,1612.1,1617.2,1592.0,1601.4,2790
GC,2012-08-02,1600.3,1615.0,1583.1,1587.2,899
GC,2012-08-03,1589.3,1605.7,1585.1,1603.0,676
GC,2012-08-05,1604.7,1604.7,1603.0,1604.3,57
GC,2012-08-06,1604.6,1614.1,1604.1,1610.1,605
GC,2012-08-07,1610.8,1615.7,1609.0,1611.2,449
GC,2012-08-08,1610.2,1615.5,1603.0,1611.6,334
GC,2012-08-09,1612.8,1617.1,1610.1,1617.0,433
GC,2012-08-10,1615.8,1626.0,1605.0,1619.7,1219
GC,2012-08-13,1620.7,1623.7,1607.3,1609.5,403
GC,2012-08-14,1612.8,1615.6,1590.4,1598.4,909
GC,2012-08-15,1593.8,1604.6,1591.6,1604.1,280
GC,2012-08-16,1600.2,1616.5,1600.2,1614.0,199
GC,2012-08-17,1617.8,1617.8,1611.4,1614.2,249
GC,2012-08-20,1614.0,1621.4,1611.6,1620.6,68
GC,2012-08-21,1620.0,1639.8,1620.0,1636.3,258
GC,2012-08-22,1638.4,1653.1,1634.0,1652.2,37
GC,2012-08-23,1659.9,1672.7,1658.0,1670.0,141
GC,2012-08-24,1665.8,1670.9,1662.2,1669.0,24
GC,2012-08-27,1674.9,1674.9,1663.9,1664.2,42
GC,2012-08-28,1659.9,1671.0,1659.2,1666.7,51
GC,2012-08-29,1667.2,1667.3,1660.0,1660.0,37
GC,2012-08-30,1655.4,1662.1,1650.7,1654.0,418
GC,2012-08-31,1658.6,1690.0,1646.2,1690.0,58
GC,2012-09-03,1689.1,1691.2,1687.7,1690.7,10
GC,2012-09-04,1692.2,1698.0,1689.4,1694.8,33
GC,2012-09-05,1690.4,1693.3,1689.6,1691.0,82
GC,2012-09-06,1696.4,1712.4,1696.4,1702.6,39
GC,2012-09-07,1696.7,1738.2,1696.7,1737.1,109
GC,2012-09-10,1733.1,1733.5,1727.2,1727.2,14
GC,2012-09-11,1736.0,1736.0,1735.8,1735.8,2
GC,2012-09-13,1728.7,1771.0,1728.0,1769.6,36
GC,2012-09-14,1772.9,1774.5,1766.0,1769.6,22
GC,2012-09-17,1774.8,1774.8,1753.8,1757.8,54
GC,2012-09-18,1766.3,1770.1,1766.3,1770.1,13
GC,2012-09-19,1776.0,1778.5,1768.0,1768.6,27
GC,2012-09-20,1769.1,1771.3,1760.6,1768.6,17
GC,2012-09-21,1785.3,1785.3,1772.3,1773.0,10
GC,2012-09-24,1762.6,1762.6,1761.6,1762.6,4
GC,2012-09-25,1772.6,1772.7,1772.6,1772.6,5
GC,2012-09-26,1762.8,1764.2,1743.0,1749.6,8
GC,2012-09-27,1754.3,1780.2,1752.6,1776.8,6687
GC,2012-09-28,1776.6,1782.2,1767.5,1771.9,2836
GC,2012-09-30,1766.0,1766.0,1766.0,1766.0,3
GC,2012-10-01,1765.8,1791.0,1763.3,1773.9,813
GC,2012-10-02,1777.3,1779.3,1772.4,1774.0,94
GC,2012-10-03,1772.2,1779.9,1771.9,1777.8,134
GC,2012-10-04,1783.5,1794.8,1783.5,1789.8,199
GC,2012-10-05,1792.2,1792.2,1776.6,1781.8,257
GC,2012-10-08,1778.0,1778.0,1766.8,1775.0,33
GC,2012-10-09,1776.7,1776.7,1762.3,1762.4,25
GC,2012-10-10,1762.4,1764.2,1758.1,1761.2,28
GC,2012-10-11,1761.6,1772.6,1761.6,1768.3,30
GC,2012-10-12,1769.5,1769.5,1753.6,1754.1,84
GC,2012-10-14,1750.0,1750.0,1745.6,1745.6,6
GC,2012-10-15,1741.9,1747.1,1729.9,1736.7,102
GC,2012-10-16,1736.7,1749.8,1736.6,1749.8,17
GC,2012-10-17,1750.1,1751.0,1743.8,1749.7,34
GC,2012-10-18,1749.1,1749.1,1740.5,1740.8,27
GC,2012-10-19,1741.1,1741.1,1721.0,1722.4,70
